2.913454491034733751e-01,4.875577868042239860e-02,9.897752809632109905e-01,2.327188386235485018e-01,3.057634431818950088e-02,2.351213888171755428e+01
9.448386889261534138e-01,4.140032820148699909e-03,5.643334403073940742e-01,9.199687146360665535e-01,4.468677039973885101e-01,2.287293462334312721e+01
4.278070804691478934e-01,8.577743879057798670e-01,6.122589900735180002e-02,8.048348627751784612e-01,7.025741547330555115e-01,3.236268597954655490e+01
9.991324233938856381e-01,7.649959267062802493e-01,5.482094576359759497e-01,5.298676206471267802e-01,8.283382164294132988e-01,1.835302063752807911e+01
3.737405989435679809e-02,6.236212391950836098e-01,4.553558151467712034e-01,8.708166851085963334e-01,1.788315721340299948e-03,1.368255262093948410e+01
3.786971227593615152e-01,4.150227906100559944e-02,2.180772500465969974e-02,4.293229773102814062e-01,3.685361867796853041e-01,-3.092686811050977980e+00
3.979508587313763113e-01,9.718678688562305545e-01,1.491251334751814983e-01,5.264301124211236971e-01,1.268086902072214084e-01,1.112379380107903160e+00
6.925157159043568988e-01,7.813168168521692492e-01,7.217239062180769160e-01,4.748160420030841933e-01,5.183540986994887856e-01,7.874759956673983652e+00
8.712462839680079618e-01,2.187095136269177065e-01,1.002982872891840065e-02,2.354739247496747123e-01,8.624512248641068579e-01,1.767192881256102766e+01
4.147825872413413162e-01,8.183190359870348152e-01,5.419685094170987316e-01,1.534153680949669994e-02,2.457644007797064878e-01,1.053673491378938465e+01
4.554472832553592143e-01,3.814009685651362780e-01,9.988755617188032065e-01,7.300374938576057460e-01,3.993235344754634819e-01,2.391373796564883492e+01
4.162641106044710076e-02,2.496843848655785902e-01,1.314370813379293901e-01,7.958927361642231801e-01,6.769700186099621986e-01,4.984961761518665213e+00
2.658987898633597968e-01,5.642851053863477961e-01,1.068358579766715971e-01,2.045472368995883972e-01,3.111668866570942993e-01,1.136699909960038468e+01
6.785951458007521975e-01,6.022220786109814261e-01,6.850343886670383631e-01,4.457560665917059683e-02,6.801730269319593569e-01,2.239213346932989168e+01
5.783248327745448281e-01,1.550208119025777986e-01,1.615756110176871929e-01,3.895445644920644823e-01,5.189340775786401849e-01,2.217344175282683238e+00
6.581722490248960167e-01,3.501250752532862887e-01,4.367533731464527946e-01,1.939521164225619099e-01,8.208999913224990230e-01,1.366266390254319241e+01
1.543910303433816134e-01,3.818845876631509206e-01,5.872415625448389465e-01,2.575070330144367814e-01,7.781035303752130428e-02,-9.125093005615061870e+00
2.626763286164465749e-01,7.465188907492654735e-01,9.387097967227248096e-01,2.653667436649781997e-01,9.603364360594980331e-01,2.560292331403956823e+01
3.711367939026931073e-01,2.038784097533583028e-01,3.615652401533415161e-01,7.660689052482380634e-02,1.409142357704080972e-01,-1.233045672963920580e+01
1.497715883962160051e-02,3.262898205171820276e-01,2.098464850939412984e-01,9.833668201617203897e-01,7.210528477077110532e-01,-5.557442245147697690e+00
9.731234798961674315e-01,8.740933379690890570e-02,3.841162921376909956e-01,9.991175531369470009e-02,2.842627809031730152e-02,1.195818166956894046e+01
2.201005207114850870e-01,1.731303042280291082e-01,5.840970295072278606e-01,4.281236768556636041e-01,3.381304415767981131e-01,1.402101510162363418e+01
4.133310663135719154e-01,1.696981817255145131e-01,6.081226785379627575e-01,7.725495796957295713e-01,1.496781951894328999e-01,1.832441295019016891e+01
2.240266678706689107e-01,7.924152748792987477e-01,3.920580387518941001e-01,8.339367000193225188e-01,9.982503133364596382e-01,4.202096363702506210e+01
3.812715269742327218e-01,8.130477693507548453e-01,8.310541303206112618e-01,4.561245889303258139e-01,5.520126862805981860e-01,3.041061291884518880e+01
2.516076224406031958e-01,8.990926954824587369e-01,6.219618212883277764e-01,4.695938384066314919e-01,7.522561736142351352e-01,2.700561359946966533e+01
6.162841424246710137e-02,8.702825191184090370e-01,6.390952076335695287e-01,9.978686036257488068e-01,7.804194530888979298e-01,1.067887255010552039e+01
8.721817583517313954e-01,5.842984872740473179e-01,2.809871493033457845e-01,6.887497957983482744e-01,2.649230351030035235e-01,1.417699541214764025e+01
6.196036700393620089e-02,4.476691719205573849e-01,1.278331468785866010e-01,2.736138903391698851e-01,3.895271999941984920e-01,2.059332312139436461e+00
5.175513868101347947e-01,1.713005695654450100e-01,2.074263416159803919e-01,8.335672836515899409e-01,9.838271562917904056e-01,1.709586743567849965e+01
8.359061291806336724e-01,4.145236712562778147e-01,5.203801516002697358e-01,5.949139165405269852e-02,5.771376346416474679e-01,1.165849351339447004e+01
2.241969372521074866e-01,9.150432740202579796e-01,6.945385834562658456e-01,1.382368286735027874e-01,8.085514052514343186e-01,5.029195004614855691e+00
7.299903486159168287e-01,3.014608269402219154e-01,7.458822471583435032e-01,6.985747664118245881e-01,7.163904798124390294e-02,1.278329606935750817e+01
9.782884616618927609e-01,4.345180715973462893e-01,6.559850456772641225e-01,1.112525435796729995e-01,4.742323706181212906e-01,1.551817359163869625e+01
6.334213324438433546e-01,4.591711477092094151e-01,8.410078111997790762e-01,1.600719110858218885e-01,7.113009171276160614e-02,2.206216828659115947e+01
1.627238134430845085e-01,1.383220585192299901e-01,7.073210457753882352e-01,8.892430102772856948e-01,8.924071721309879690e-01,1.801754687156369172e+01
1.941880151928523091e-01,1.845593705113358074e-01,3.038456588314448759e-01,8.201966631911890016e-01,5.358652203017096882e-01,2.256082434622785371e+01
5.887298537216815175e-01,8.642073239418560093e-02,2.817431844373960992e-01,8.747902641727169915e-01,1.968988627172648109e-01,1.389211979188733181e+01
9.429886615972331576e-01,8.173028112700339576e-02,1.898865733189226135e-01,7.087630410539570436e-01,4.655019244072549078e-01,8.098554825185445338e+00
7.753486481099833849e-01,3.984067199694091843e-01,8.381138129674414738e-01,7.612610135814654733e-01,9.665336756374292015e-01,3.557561658873274268e+01
1.056628300850510037e-02,9.323943218079597806e-01,7.053578673754545836e-01,3.313797112359223029e-01,6.412011628247586970e-01,2.589522299120972093e+00
2.005572716872754124e-01,4.734802142088764820e-01,4.416861133114844962e-01,8.483910403198600125e-01,5.823781034449861949e-01,-7.943595392841675817e-01
1.192818914967149965e-02,7.391396668025661532e-01,2.064157328461220173e-02,7.068298711902212261e-01,1.212361210254790933e-01,1.210738759798542574e+01
1.402986917354263063e-01,8.838735595703816061e-01,9.189151320909839660e-01,6.051202352998797940e-01,1.499825732099593911e-01,7.119427125989884253e+00
7.704616286248789914e-01,7.039232801763229963e-01,4.363520408707229903e-01,3.393302230861625080e-01,1.850858532634888087e-01,1.780548334393602516e+01
8.728390568115494963e-01,3.378210692899253909e-01,1.684999120198782951e-01,4.494632998788389844e-01,7.988347037097337511e-01,1.380443630916465558e+01
2.622349684834148764e-01,4.836246902786840024e-02,6.959500541551200126e-01,2.381838158773594005e-01,8.093269157103157863e-01,1.380961782440596863e+00
4.665695908077251985e-01,7.579630799389729390e-01,2.040151407779421111e-01,1.520350391032737891e-01,3.598044169144788973e-01,1.565943789733136304e+00
6.812815566174041937e-01,8.196616834549176334e-01,6.878502893063720425e-01,1.681551926339434067e-01,5.778178573559479281e-01,5.734387954598387793e+00
1.284608654560102092e-01,3.212416699991105240e-01,1.078413121006180017e-02,8.394924149931309865e-02,4.580903026019813029e-01,-6.275201011347521174e+00
3.147671122999540216e-01,2.085565568107665135e-01,3.808957588833732921e-01,7.268030344909379714e-01,5.912946411602765240e-01,5.346640522764133152e+00
3.854865369636393813e-01,8.632601098867550560e-01,3.402856139606385000e-01,3.920369614622365995e-01,7.936680352001880268e-01,2.505020921705936843e+01
2.715144448600287919e-01,1.502123014597394890e-01,5.183009596631739102e-01,7.054789146115044707e-01,1.661237724240763880e-01,1.844103319647528849e+01
2.672299827889590973e-01,7.471681368634185416e-01,6.219345872364960837e-01,3.350614355141722234e-01,1.187943681735079970e-01,5.707583080278325838e+00
4.098746886221529828e-02,3.168242331547613810e-01,5.542503224572775666e-01,3.758203526569871000e-01,3.432425570104528090e-01,2.669275723858572036e+00
3.478345183861961121e-01,2.540418445068252096e-01,7.138850875101269977e-02,8.403049641295978756e-01,4.095213151691211029e-01,1.056830257904165116e+01
3.765084913458979776e-01,4.961329421171131182e-01,2.773551876888284973e-01,6.297200065828386650e-01,9.729646162891075756e-01,1.210387303623754995e+01
9.074285817140249621e-01,9.391030498351188305e-01,4.677103006614343750e-01,3.781974867424345854e-01,5.640518173857201889e-01,6.458945855372126843e+00
